Id,SalePrice
2734,144759.1556837028
2735,133415.4907701508
2736,144167.15314404486
2737,122028.02601246162
2738,133264.0750830663
2739,161445.0619957288
2740,129211.62120624281
2741,151314.32208374282
2742,154883.7882611281
2743,152513.30500248156
2744,147642.10087175173
2745,138462.1452565012
2746,132225.12198212848
2747,148293.17827395923
2748,129915.32619747406
2749,133632.3241377187
2750,132281.0598749924
2751,128157.82459580556
2752,243247.12486626688
2753,158506.71301868433
2754,192137.37758462844
2755,128351.61497764628
2756,83038.61354732516
2757,67735.10732608626
2758,82388.95620842752
2759,158738.84411437743
2760,134853.20134683172
2761,145705.17983311543
2762,144562.19111777222
2763,175442.74996927744
2764,172127.51261932836
2765,263213.2176832646
2766,126305.53034448426
2767,91458.39223861061
2768,123133.94471953661
2769,130217.83566617192
2770,173624.64593947938
2771,117357.44012087604
2772,123933.82082304567
2773,138710.64863387326
2774,137520.83650922103
2775,139891.59374094216
2776,143817.34930254004
2777,158723.50695592994
2778,149067.78735165467
2779,110102.63508973524
2780,104859.71226418788
2781,102621.97352167014
2782,93439.84174401811
2783,113047.37804214275
2784,129238.80941630526
2785,131606.4921127542
2786,74053.7091153029
2787,120401.1793691914
2788,86257.13494773496
2789,201339.81539006205
2790,93610.44294972159
2791,116443.57895162806
2792,80288.35596613705
2793,152055.07337572248
2794,112078.8528100007
2795,123348.36182455654
2796,103807.24320190994
2797,203355.34267795258
2798,112579.15517364326
2799,120490.48170368552
2800,81068.12088439192
2801,112038.73148444129
2802,140542.47048816405
2803,150263.4733227327
2804,142992.68949689635
2805,92760.6045053358
2806,92865.27755518137
2807,180109.310005987
2808,147363.08899430203
2809,126728.78505631085
2810,138382.91232583806
2811,162954.10637907445
2812,140763.05649336957
2813,142010.14852808035
2814,147543.81453679808
2815,108645.79056327931
2816,241532.78048031143
2817,135767.8641003009
2818,129803.00554150637
2819,173239.19465834944
2820,136739.57001276655
2821,108917.47588216692
2822,191258.33280216422
2823,232090.75685935747
2824,169947.12438025489
2825,148906.13412352832
2826,130209.51064457634
2827,138535.66299124563
2828,211948.7409562281
2829,168112.91198007102
2830,232673.37490418484
2831,191189.18812845132
2832,200377.44624457552
2833,278956.32557271
2834,222838.85629204183
2835,221042.36686169522
2836,188744.90597079232
2837,170916.22813195604
2838,142130.81271966896
2839,180562.83907705217
2840,185829.05821675807
2841,215459.36032110953
2842,224883.779884956
2843,155471.9392639483
2844,158007.35661544936
2845,118657.03271012379
2846,216507.56270358368
2847,198091.7758656063
2848,215773.99007846732
2849,221330.0012540485
2850,269417.0403316002
2851,249358.38636610683
2852,226544.50285442107
2853,234247.13016466284
2854,140028.51760234617
2855,189806.91275358194
2856,213417.99211566977
2857,188969.52861481725
2858,192430.12893994476
2859,122717.17250074403
2860,128728.64970415473
2861,125825.99634398219
2862,201491.57416702752
2863,120763.21604902211
2864,247274.01148182628
2865,134769.75069288022
2866,144276.08851570613
2867,90961.70980667166
2868,115341.50198718556
2869,117990.35914734466
2870,139926.6063271993
2871,114521.5094985768
2872,63656.12072062972
2873,100916.68614934476
2874,134580.6466111989
2875,119449.62543241898
2876,170428.7869465471
2877,132203.64590055955
2878,175915.12655200652
2879,148375.85477370123
2880,112396.78562528631
2881,147367.84629436792
2882,158773.407289313
2883,179779.7303442858
2884,184897.1242827481
2885,181807.99925595187
2886,199873.40544477888
2887,103828.4915101786
2888,125791.72909558458
2889,60519.598664138044
2890,79118.41249026381
2891,136059.9853891623
2892,67626.99243653522
2893,112395.43633762367
2894,68026.60248964833
2895,304163.1114739228
2896,285778.7761602178
2897,182035.88945758145
2898,145673.68572012815
2899,215951.32396836538
2900,157003.79470018673
2901,172043.20164558903
2902,180437.336842939
2903,338348.7796184454
2904,344916.63116179354
2905,96693.78426895267
2906,192953.0428876545
2907,115023.44727999813
2908,123922.62252337486
2909,146428.8787361337
2910,86013.81241216403
2911,87347.35207888762
2912,152766.93286074421
2913,88016.178501402
2914,83547.22905677687
2915,85586.51187290085
2916,87455.24540249187
2917,154584.1740543283
2918,118596.49174664152
2919,230225.55016120084
