Locationid,Location,LocPropertyType,LocProvince,LocPostal,LocDistrict,LocRegion,RegionName,Market,PopulationRank,FundraisingYear,cy_funds,cy_1_funds,cy_2_funds,change,target,cy_checkins,cy_1_checkins,cy_2_checkins,cy_contacts,cy_1_contacts,cy_2_contacts,cy_images,cy_1_images,cy_2_images,cy_notes,cy_1_notes,cy_2_notes
129191,2883,Buy More Supercenter,TX,75024,56,5,Central,Dallas,3,2018,5019.5794,5075.9898,3126.0466,-0.011113182,0,1,0,0,0,0,0,1,0,0,0,0,0
132498,963,Buy More Supercenter,TX,76086,48,5,Central,Ft. Worth,2,2016,3831.5732,2517.78,3125.52,0.521806194,1,0,0,0,0,0,0,0,0,0,0,0,0
129252,2940,Neighborhood Buy More,LA,71291,542,64,Central,Little Rock-Springdale,3,2016,2400.39,3612.94,3125.32,-0.335613102,0,0,0,0,0,0,0,0,0,0,0,0,0
128072,1743,Buy More,KY,40831,258,41,Southeast,Knoxville,2,2018,3169.3198,2476.7699,3124.1402,0.279618183,0,1,2,0,2,0,0,0,0,0,2,0,0
129964,3869,Buy More Supercenter,VA,23229,287,27,Northeast,Richmond-Petersburg,2,2015,6019.65,10491.1,3123.9899,-0.426213648,0,0,0,0,0,0,0,0,0,0,0,0,0
131682,67,Buy More Supercenter,AR,71953,321,42,Central,Little Rock-Springdale,3,2018,3808.0094,4878.7598,3123.7967,-0.219471842,0,0,0,0,0,0,0,0,0,0,0,0,0
128425,2066,Buy More Supercenter,TX,77063,64,6,Central,Houston,3,2018,3110.4394,1047.4298,3122.86,1.969592234,1,0,0,0,0,1,0,0,0,0,0,0,0
132123,8211,Member's Buy More,GA,30134,93,Southeast,Southeast,Atlanta,3,2017,5485.4599,5461.9535,3122.45,0.004303662,0,2,1,0,1,0,0,0,1,0,2,1,0
131291,616,Buy More Supercenter,SC,29118,41,4,Southeast,"Columbia, SC",2,2018,4365.9198,1682.3198,3121.7934,1.595178277,1,0,1,1,0,1,0,0,0,0,0,0,0
131081,582,Buy More Supercenter,FL,32127,94,9,Southeast,Orlando,2,2015,26500.19,55742.22,3120.9595,-0.524593925,0,0,0,0,0,0,0,0,0,0,0,0,0
588360,7317,Neighborhood Buy More,AR,72058,537,72,Central,Little Rock-Springdale,3,2017,8615.55,4155.1932,3120.59,1.073441495,1,2,0,0,0,0,0,0,0,0,1,0,0
131162,5963,Neighborhood Buy More,TX,75022,504,64,Central,Ft. Worth,2,2018,1211.9497,2182.37,3120.4702,-0.444663508,0,0,1,1,0,0,0,0,1,0,0,0,0
129050,2725,Buy More Supercenter,OH,43035,217,21,Northeast,"Columbus, OH",2,2015,9891.69,10062.72,3119.7894,-0.016996399,0,0,0,0,0,0,0,0,0,0,0,0,0
129211,2901,Buy More,MA,1060,154,16,Northeast,Springfield-Holyoke,1,2015,8141.89,5360.54,3119.5398,0.518856309,1,0,0,0,0,0,0,0,0,0,0,0,0
130187,4436,Buy More Supercenter,GA,30004,24,2,Southeast,Atlanta,3,2015,8807.95,5199.86,3119.5094,0.693882143,1,0,0,0,0,0,0,0,0,0,0,0,0
132037,813,Buy More Supercenter,TX,76801,81,8,Central,Abilene-Sweetwater,1,2018,5789.9097,4960.0399,3119.3167,0.167311114,0,0,0,0,0,0,0,0,0,0,0,0,0
128712,235,Buy-More,AR,72422,329,42,Central,Little Rock-Springdale,3,2016,602.7033,4090.76,3117.89,-0.852667157,0,1,0,0,0,0,0,0,0,0,1,0,0
129897,3785,Buy More Supercenter,FL,32507,14,3,Southeast,Pensacola,2,2017,5107.18,6227.5233,3117.8,-0.179901904,0,2,0,0,3,0,0,0,0,0,2,0,0
129556,3355,Neighborhood Buy More,NV,89104,397,61,West,Las Vegas,2,2015,1961.59,2152.12,3117.7499,-0.088531309,0,0,0,0,0,0,0,0,0,0,0,0,0
129691,3515,Buy More Supercenter,OH,45133,218,21,Northeast,Cincinnati,2,2018,12812.66,6411.8599,3117.3534,0.998275103,1,0,1,0,0,1,0,3,1,0,4,1,0
674369,3081,Buy More Supercenter,CA,95829,454,56,West,Sacramento,3,2018,13040.1195,2604.4598,3116.4332,4.006842302,1,4,0,0,0,1,0,0,0,0,1,0,0
130815,5345,Buy More,MD,20754,508,75,Northeast,"Washington, DC",3,2015,15588.65,9123.94,3116.2199,0.708543677,1,0,0,0,0,0,0,0,0,0,0,0,0
128293,1943,Buy More Supercenter,NE,68521,433,51,West,Omaha,2,2017,5596.89,8523.8398,3115.66,-0.343383952,0,0,0,0,0,0,0,0,0,0,0,0,0
130360,4743,Member's Buy More,TX,75074,27,South Central,Central,Dallas,3,2018,1294.8002,2926.8799,3115.5934,-0.557617585,0,1,0,0,0,0,0,3,0,0,0,0,0
128313,1961,Buy More Supercenter,KY,41001,225,21,Northeast,Cincinnati,2,2018,4050.3095,2400.58,3114.9968,0.687221213,1,1,3,1,0,0,1,0,0,0,1,1,0
127610,1326,Buy More Supercenter,NE,68803,429,51,West,Omaha,2,2015,10622.31,14056.22,3114.9598,-0.244298254,0,0,0,0,0,0,0,0,0,0,0,0,0
128497,2131,Buy More Supercenter,KS,66611,411,40,Central,Topeka,1,2015,7304.89,11151.56,3114.8996,-0.344944564,0,0,0,0,0,0,0,0,0,0,0,0,0
132404,914,Buy More Supercenter,MO,65625,322,42,Central,"Springfield, MO",2,2018,3089.3997,7321.4498,3114.8032,-0.578034435,0,1,3,0,0,4,0,0,0,0,0,0,0
129346,3072,Neighborhood Buy More,GA,30078,554,59,Southeast,Atlanta,3,2017,3249.6499,1481.3866,3114.62,1.193654175,1,3,1,0,0,0,0,0,1,0,2,1,0
130090,4276,Buy More Supercenter,PA,18517,226,18,Northeast,Wilkes Barre-Scranton,2,2018,3312.1094,4584.6599,3114.5334,-0.277567045,0,4,4,1,1,0,1,2,3,1,4,4,1
129069,2747,Buy More,RI,2886,161,17,Northeast,Providence,2,2015,19659.35,22431.3,3114.0699,-0.123575094,0,0,0,0,0,0,0,0,0,0,0,0,0
588488,6942,Neighborhood Buy More,OK,74012,507,64,Central,Tulsa,2,2018,2294.4296,3306.14,3113.33,-0.306009546,0,0,1,2,0,1,1,0,0,0,0,1,3
132158,825,Buy More Supercenter,KY,40484,258,41,Southeast,Lexington,2,2018,3415.4898,3060.8399,3112.6402,0.115866857,0,0,0,0,0,0,0,0,0,0,0,0,0
129026,2700,Buy More Supercenter,MI,48386,205,19,Central,Detroit,3,2016,4816.6568,9620.4,3112.28,-0.499328843,0,12,0,0,0,0,0,0,0,0,0,0,0
128738,2387,Buy More Supercenter,FL,33511,114,9,Southeast,Tampa-St. Petersburg,3,2018,3306.9194,3504.6198,3111.47,-0.056411369,0,0,0,0,0,0,0,0,0,0,0,0,0
127537,1261,Buy More Supercenter,NC,28311,310,26,Southeast,Raleigh-Durham,3,2018,4672.83,3894.9999,3111.2265,0.199699646,0,1,3,1,1,2,0,2,0,0,1,3,1
132096,8185,Member's Buy More,WI,54701,32,North Central,Central,La Crosse-Eau Claire,1,2015,4939.43,6607.74,3110.9798,-0.252478154,0,0,0,0,0,0,0,0,0,0,0,0,0
130129,434,Buy More Supercenter,AL,35803,5,14,Southeast,Birmingham,3,2016,5311.6267,4035.87,3110.58,0.316104508,0,0,0,0,0,0,0,0,0,0,0,0,0
128426,2067,Buy More,PR,680,800,29,Southeast,San Juan,3,2015,12752.16,15958.1,3110.4394,-0.20089735,0,0,0,0,0,0,0,0,0,0,0,0,0
579687,4180,Neighborhood Buy More,ID,83651,557,61,West,Boise,1,2017,4206.8,2613.7598,3109.41,0.609482249,1,0,0,0,0,0,0,0,0,0,0,0,0
131333,6252,Member's Buy More,MO,63005,3,North Central,Central,St. Louis,3,2018,3902.3296,4359.5898,3109.3966,-0.104886061,0,0,2,1,0,0,0,0,0,0,0,0,1
129303,2996,Buy More Supercenter,TX,75287,53,5,Central,Dallas,3,2018,3535.6996,3523.38,3109.0532,0.003496529,0,1,0,0,0,0,0,0,0,0,0,0,0
128958,2628,Buy More Supercenter,KY,40503,260,41,Southeast,Lexington,2,2015,4621.11,6357.16,3108.6199,-0.27308578,0,0,0,0,0,0,0,0,0,0,0,0,0
128046,1720,Buy More Supercenter,GA,30078,25,2,Southeast,Atlanta,3,2016,4764.7399,4138.54,3108.56,0.151309375,0,1,0,0,0,0,0,4,0,0,1,0,0
128789,2450,Buy More,WA,98226,471,60,West,Seattle-Tacoma,3,2018,8965.99,5978.6799,3108.3433,0.499660485,0,0,0,0,0,1,0,0,0,0,1,0,0
128462,210,Buy More,OK,74848,351,42,Central,Oklahoma City,2,2018,1125.1299,740.98,3107.8099,0.518434911,1,4,2,0,0,1,0,1,0,0,6,1,0
579695,5673,Buy More Supercenter,TX,75048,583,5,Central,Dallas,3,2018,3644.5899,2059.86,3107.4633,0.769338644,1,1,0,0,0,0,0,1,0,0,0,0,0
129340,3062,Neighborhood Buy More,MO,65802,538,72,Central,"Springfield, MO",2,2016,3093.2598,2192.67,3106.7,0.410727469,0,0,0,0,0,0,0,0,0,0,0,0,0
127272,1018,Buy More Supercenter,GA,31023,28,3,Southeast,Macon,1,2015,15107.76,21319.28,3106.2797,-0.291356931,0,0,0,0,0,0,0,0,0,0,0,0,0
131006,5672,Buy More Supercenter,TX,75002,51,5,Central,Dallas,3,2015,11209.92,7040.5,3106.0997,0.592205099,1,0,0,0,0,0,0,0,0,0,0,0,0
588442,3600,Neighborhood Buy More,NC,28304,500,59,Southeast,Raleigh-Durham,3,2017,7790.4399,2373.1968,3105.31,2.282677568,1,0,0,0,1,0,0,0,0,0,0,0,0
127363,1100,Buy More Supercenter,AL,35570,4,14,Southeast,Birmingham,3,2017,10369.19,9009.7532,3105.14,0.150885021,0,1,0,0,0,0,0,0,0,0,0,0,0
127566,1287,Buy More Supercenter,NC,27215,296,26,Southeast,Raleigh-Durham,3,2015,22113.32,6596.29,3104.54,2.352387478,1,0,0,0,0,0,0,0,0,0,0,0,0
129783,3627,Buy More Supercenter,GA,30566,21,2,Southeast,Atlanta,3,2015,9241.85,7585.89,3104.1894,0.218294755,0,0,0,0,0,0,0,0,0,0,0,0,0
129341,3065,XPS,IL,60613,495,73,Central,Chicago,3,2015,321.13,1838.02,3104.0396,-0.825284817,0,0,0,0,0,0,0,0,0,0,0,0,0
127575,1295,Buy More Supercenter,OK,73446,349,44,Central,Oklahoma City,2,2017,2328.6498,1347.5032,3103.91,0.728121907,1,1,0,0,0,0,0,0,0,0,1,0,0
128950,2618,Buy More Supercenter,MI,48390,205,19,Central,Detroit,3,2015,5258.07,2564.7,3103.5397,1.05016961,1,0,0,0,0,0,0,0,0,0,0,0,0
129293,2987,Buy More Supercenter,FL,33328,109,11,Southeast,Miami-Ft. Lauderdale,3,2018,11526.1299,2209.7399,3103.4833,4.216057283,1,1,0,2,0,0,1,2,0,1,0,0,1
130943,5495,Buy More,PA,19036,166,22,Northeast,Philadelphia,3,2018,13000.53,2574.3798,3103.4067,4.049965821,1,0,0,0,0,0,0,0,0,0,0,0,0
132203,8290,Member's Buy More,FL,32837,7,Southeast,Southeast,Orlando,2,2018,7277.8496,1750.47,3103.2602,3.157654573,1,4,9,2,0,1,0,5,6,0,5,10,1
131432,6377,Member's Buy More,AR,72401,90,South Central,Central,Little Rock-Springdale,3,2015,4594.74,5731.24,3102.3794,-0.198299146,0,0,0,0,0,0,0,0,0,0,0,0,0
132217,833,Buy More Supercenter,IL,62821,271,43,Central,Indianapolis,3,2017,4069.8198,9184.2168,3102.27,-0.556868061,0,0,0,0,0,0,0,0,0,0,0,0,0
128729,2368,Buy More Supercenter,PA,18301,226,18,Northeast,Wilkes Barre-Scranton,2,2016,1256.22,2450.33,3102.14,-0.487326197,0,0,0,0,0,0,0,0,0,0,0,0,0
127870,1562,Buy More,MN,55448,424,52,Central,Minneapolis-St. Paul,3,2016,2423.5666,4446.87,3102.11,-0.454994952,0,1,0,0,0,0,0,0,0,0,0,0,0
128912,2581,Buy More Supercenter,NY,13031,191,18,Northeast,Syracuse,2,2018,7662.7797,4929.2599,3102.0502,0.554549741,1,0,3,0,0,1,0,0,0,0,0,1,0
181634,5007,Neighborhood Buy More,CA,95687,552,61,West,Sacramento,3,2017,1558.6898,1963.26,3101.42,-0.206070617,0,0,1,0,0,0,0,0,2,0,0,0,0
127771,1473,Buy More Supercenter,MN,56001,421,52,Central,Minneapolis-St. Paul,3,2016,3746.33,4013.38,3100.89,-0.066539924,0,0,0,0,0,0,0,0,0,0,0,0,0
588395,2907,Neighborhood Buy More,FL,33055,103,72,Southeast,Miami-Ft. Lauderdale,3,2017,2126.2498,4310.2566,3097.04,-0.506699949,0,0,0,0,0,0,0,0,0,0,0,0,0
131890,760,Buy More,KY,40143,256,41,Southeast,Louisville,2,2017,687.87,1815.6566,3096.85,-0.62114532,0,0,0,0,0,0,0,0,0,0,0,0,0
128904,2573,XPS,NC,27863,500,59,Southeast,Raleigh-Durham,3,2015,425.63,1401.72,3096.5697,-0.696351625,0,0,0,0,0,0,0,0,0,0,0,0,0
131343,6265,Member's Buy More,TX,75063,27,South Central,Central,Dallas,3,2017,3679.7498,3862.6002,3096.51,-0.047338681,0,0,0,0,0,0,0,0,0,0,0,0,0
129558,3357,Neighborhood Buy More,AZ,85712,9,61,West,Tucson,2,2018,4529.9398,3874.1898,3096.3133,0.169261196,0,1,0,0,0,0,0,0,0,0,0,0,0
128441,2081,Buy More Supercenter,FL,33765,111,9,Southeast,Tampa-St. Petersburg,3,2018,4141.7598,6624.6898,3095.53,-0.374799436,0,0,0,0,0,0,0,0,0,0,0,0,0
131875,747,Buy More,IL,62206,340,43,Central,St. Louis,3,2018,1461.2596,3113.91,3094.5202,-0.530731588,0,1,1,2,0,3,0,0,0,1,1,1,0
131499,6450,Member's Buy More,OH,45247,49,Northeast,Northeast,Cincinnati,2,2018,4888.5296,3738.72,3094.51,0.307540977,0,1,2,1,0,0,0,0,0,0,1,0,1
130748,5273,Buy More Supercenter,WA,98382,472,60,West,Seattle-Tacoma,3,2018,9578.7096,6954.31,3094.5067,0.377377425,0,1,0,0,1,1,0,0,0,0,2,0,0
131033,5728,Buy More Supercenter,IN,47630,254,41,Central,Indianapolis,3,2018,4350.2097,5164.2598,3094.3735,-0.157631516,0,0,0,0,0,0,0,0,0,0,0,0,0
129336,3049,Neighborhood Buy More,AZ,85710,9,61,West,Tucson,2,2015,3364.7,5128.52,3094.1298,-0.343923783,0,0,0,0,0,0,0,0,0,0,0,0,0
128908,2577,Buy More Supercenter,MD,21030,293,75,Northeast,Baltimore,3,2018,3521.0296,5810.7098,3093.7232,-0.394044838,0,0,0,0,0,0,0,0,0,0,0,0,0
129340,3062,Neighborhood Buy More,MO,65802,538,72,Central,"Springfield, MO",2,2018,3104.0396,2164.4199,3093.2598,0.434120801,0,1,0,0,0,0,0,0,0,0,0,0,0
130928,548,Buy More Supercenter,GA,30046,25,2,Southeast,Atlanta,3,2016,4337.0667,3337.74,3092.48,0.2994022,0,1,0,0,0,0,0,0,0,0,0,0,0
131162,5963,Neighborhood Buy More,TX,75022,504,64,Central,Ft. Worth,2,2015,1997.92,2323.88,3091.5196,-0.140265418,0,0,0,0,0,0,0,0,0,0,0,0,0
130736,526,Buy More Supercenter,KY,40241,242,41,Southeast,Louisville,2,2018,3356.3697,2883.1499,3090.6532,0.164132916,0,0,0,0,0,0,0,0,0,0,0,0,0
130761,529,Buy More Supercenter,TX,77568,61,6,Central,Houston,3,2016,3279.9399,4598.77,3090.56,-0.286778878,0,0,0,0,1,0,0,0,0,0,0,0,0
129728,3563,Buy More,PA,18020,168,22,Northeast,Philadelphia,3,2018,9002.7999,5582.0199,3089.6333,0.612821176,1,0,0,0,0,0,0,0,0,0,0,0,0
129270,296,Buy More Supercenter,AR,72834,325,42,Central,Little Rock-Springdale,3,2016,5829.4332,1838.7,3089.46,2.170410181,1,0,0,0,0,0,0,0,0,0,0,0,0
132405,9145,Home Office,AR,72716,Corporate,HO,Central,Little Rock-Springdale,3,2018,0,500,3089.3997,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
128057,173,Buy More Supercenter,MO,63664,335,40,Central,St. Louis,3,2018,4199.8195,1702.8498,3089.0867,1.46634759,1,0,0,1,0,0,1,0,0,0,0,0,1
129544,3340,Neighborhood Buy More,OK,74114,507,64,Central,Tulsa,2,2015,1389.52,2400.44,3088.8098,-0.421139458,0,0,0,0,0,0,0,0,0,0,0,0,0
130142,4368,Buy More Supercenter,FL,34472,93,9,Southeast,Gainesville-West Palm Beach,3,2016,8310.4366,4425.97,3088.74,0.87765317,1,4,0,0,4,0,0,6,0,0,6,0,0
129920,3810,Buy More Supercenter,PA,18041,168,22,Northeast,Philadelphia,3,2016,4813.29,5055.94,3088.7,-0.047993054,0,0,0,0,0,0,0,0,0,0,0,0,0
588296,7240,Neighborhood Buy More,TX,75088,561,64,Central,Dallas,3,2016,4534.7467,2839.32,3088.1996,0.597124206,1,0,0,0,0,0,0,0,0,0,0,0,0
130852,5390,Buy More Supercenter,GA,30060,23,2,Southeast,Atlanta,3,2015,8865.57,8875.24,3088.0494,-0.001089548,0,0,0,0,0,0,0,0,0,0,0,0,0
128858,2530,Buy More,VT,5701,181,16,Northeast,Burlington-Plattsburgh,1,2015,3433.81,4365.7,3087.4996,-0.213457178,0,0,0,0,0,0,0,0,0,0,0,0,0
128808,248,Buy More Supercenter,TX,76667,76,8,Central,Waco-Temple-Bryan,1,2017,3023.8499,1533.9801,3087.38,0.971244542,1,1,0,0,0,0,0,0,0,0,0,0,0
129675,3499,Buy More Supercenter,WI,53549,442,53,Central,Milwaukee,3,2015,8373.63,10105.7,3086.5896,-0.171395351,0,0,0,0,0,0,0,0,0,0,0,0,0
130796,5328,Neighborhood Buy More,LA,70817,541,64,Southeast,Baton Rouge,1,2017,1382.57,606.0999,3084.34,1.281092605,1,5,1,0,0,1,0,3,0,0,5,1,0
129371,3111,Neighborhood Buy More,MO,65802,538,72,Central,"Springfield, MO",2,2017,1410.6799,2433.4134,3083.59,-0.420287609,0,1,0,0,0,0,0,0,0,0,0,0,0
588291,4112,Buy More Supercenter,TX,78526,569,8,Central,Corpus Christi,2,2016,7351.0699,4837.59,3082.7098,0.519572742,1,0,0,0,0,0,0,0,0,0,0,0,0
130970,5616,Buy More Supercenter,TN,37204,153,12,Southeast,Nashville,2,2015,2865.68,2654.44,3082.4696,0.079579874,0,0,0,0,0,0,0,0,0,0,0,0,0
129352,3082,Neighborhood Buy More,CO,80916,490,61,West,Denver,3,2017,4415.0798,2834.58,3082.34,0.557578124,1,5,2,0,0,1,0,0,0,0,3,0,0
588320,6578,Neighborhood Buy More,TX,76118,504,64,Central,Ft. Worth,2,2017,2935.3698,3653.7701,3081.73,-0.196618912,0,0,0,0,0,0,0,0,0,0,0,0,0
127676,1387,Buy More Supercenter,FL,33067,108,11,Southeast,Miami-Ft. Lauderdale,3,2016,1861.3235,3721.46,3080.52,-0.49984052,0,1,0,0,1,0,0,0,0,0,0,0,0
130967,5613,Neighborhood Buy More,TX,76011,58,64,Central,Ft. Worth,2,2015,1195.89,4260.08,3080.0298,-0.71927992,0,0,0,0,0,0,0,0,0,0,0,0,0
588421,3156,Neighborhood Buy More,VA,23666,502,59,Northeast,Norfolk-Portsmouth,2,2017,8994.9698,6131.4634,3079.46,0.467018428,0,0,2,0,0,4,0,0,1,0,0,3,0
181647,4191,Buy More Supercenter,VA,23230,287,27,Northeast,Richmond-Petersburg,2,2016,9210.4633,5884.14,3078.86,0.565303222,1,1,0,0,0,0,0,1,0,0,1,0,0
132425,921,Buy More Supercenter,CO,81201,388,47,West,Denver,3,2017,16650.11,3435.04,3078.5,3.847137151,1,3,0,0,2,0,0,0,0,0,5,0,0
674516,7221,Neighborhood Buy More,FL,34287,102,72,Southeast,Tampa-St. Petersburg,3,2017,1868.9698,2167.7201,3078.0799,-0.137817747,0,0,0,0,0,0,0,0,0,0,0,0,0
131899,767,Buy More Supercenter,FL,32055,101,3,Southeast,Jacksonville-Brunswick,2,2018,3073.3499,3404.2698,3077.3932,-0.097207307,0,0,0,1,0,0,1,0,0,0,0,0,2
130903,5445,Buy More Supercenter,PA,16504,228,20,Northeast,Erie,1,2018,5685.5197,2347.0598,3077.2333,1.422400869,1,5,3,1,0,1,0,1,0,0,4,0,0
131856,729,Buy More Supercenter,KY,40004,256,41,Southeast,Louisville,2,2016,5031.2034,6450.41,3076.56,-0.220018045,0,0,0,0,0,0,0,0,0,0,0,0,0
129799,365,Buy More Supercenter,MS,39208,140,14,Southeast,"Jackson, MS",2,2018,5473.28,3746.5699,3075.1868,0.460877588,0,10,13,6,0,2,0,2,1,0,7,10,1
130045,4211,Neighborhood Buy More,FL,32810,96,72,Southeast,Orlando,2,2018,1062.9297,2856.8798,3075.0732,-0.627940349,0,2,4,0,1,2,0,0,0,0,2,4,0
129065,2742,Neighborhood Buy More,AR,72762,534,72,Central,Little Rock-Springdale,3,2015,6206.72,2582.74,3074.9999,1.40315324,1,0,0,0,0,0,0,0,0,0,0,0,0
131386,6331,Member's Buy More,WI,53144,32,North Central,Central,Milwaukee,3,2017,5082.5198,7670.2167,3074.71,-0.337369464,0,0,0,0,0,0,0,0,0,0,0,0,0
129018,2692,Buy More Supercenter,MI,48051,206,19,Central,Detroit,3,2016,4004.2533,1798.79,3074.66,1.226081588,1,6,0,0,1,0,0,1,0,0,0,0,0
667053,3740,Neighborhood Buy More,CO,80015,490,61,West,Denver,3,2018,6863.8094,3432.1598,3074.1433,0.999851347,1,0,3,0,0,1,0,0,0,0,0,2,0
130007,405,Buy More Supercenter,LA,71446,134,13,Southeast,"Alexandria, LA",1,2018,6369.4497,3023.8498,3073.8433,1.106404128,1,1,4,1,1,0,1,0,1,2,5,5,1
132303,875,Buy More Supercenter,MS,39157,140,14,Southeast,"Jackson, MS",2,2017,2359.04,3659.3468,3073.48,-0.355338499,0,10,6,0,1,1,0,3,1,0,8,3,0
131900,768,Buy More Supercenter,TX,77449,65,6,Central,Houston,3,2015,13167.71,13879.66,3073.3499,-0.051294484,0,0,0,0,0,0,0,0,0,0,0,0,0
588246,6998,Buy More Supercenter,GA,30344,19,2,Southeast,Atlanta,3,2015,5751.57,121.51,3073.2198,46.33412888,1,0,0,0,0,0,0,0,0,0,0,0,0
128938,2607,Buy More Supercenter,MT,59860,383,60,West,Helena,1,2018,4721.7195,1910.69,3073.0699,1.471211709,1,1,0,0,0,1,0,3,0,0,0,0,0
128262,1914,Buy More Supercenter,CA,92346,445,57,West,Los Angeles,3,2018,7919.0595,14971.2599,3072.46,-0.471049227,0,0,1,0,0,1,0,0,0,0,0,1,0
129451,324,Buy More Supercenter,OK,74010,356,42,Central,Tulsa,2,2016,6321.9068,2567.82,3072.17,1.461974282,1,4,0,0,3,0,0,0,0,0,4,0,0
129348,3075,Buy More Supercenter,FL,32405,15,3,Southeast,Pensacola,2,2015,14023.71,17440.28,3071.56,-0.195901098,0,0,0,0,0,0,0,0,0,0,0,0,0
181635,6170,Neighborhood Buy More,OK,74135,507,64,Central,Tulsa,2,2018,2770.7098,2187.2799,3071.1332,0.26673765,0,0,2,2,0,1,3,0,0,0,0,2,2
130280,4609,Buy More Supercenter,OH,45251,225,21,Northeast,Cincinnati,2,2016,5901.54,4249.64,3070.62,0.388715279,0,0,0,0,0,0,0,0,0,0,0,0,0
131868,740,Buy More Supercenter,AL,36360,7,3,Southeast,Birmingham,3,2015,5450.26,7678.15,3070.2398,-0.290159739,0,0,0,0,0,0,0,0,0,0,0,0,0
128673,2309,Buy More Supercenter,OH,45069,221,21,Northeast,Cincinnati,2,2018,6715.5797,6413.6699,3069.1832,0.047072862,0,0,4,3,0,0,1,0,0,0,0,3,3
129393,3157,Neighborhood Buy More,VA,23601,502,59,Northeast,Norfolk-Portsmouth,2,2015,3587.45,12639.28,3069.1594,-0.716166585,0,0,0,0,0,0,0,0,0,0,0,0,0
131768,689,Buy More Supercenter,KY,42501,258,41,Southeast,Lexington,2,2017,6572.4298,2271.3732,3069.09,1.893593092,1,0,0,0,0,0,0,0,0,0,0,0,0
132387,910,Buy More Supercenter,WI,53147,442,53,Central,Milwaukee,3,2015,5793.11,9501.44,3068.4894,-0.390291366,0,0,0,0,0,0,0,0,0,0,0,0,0
129107,2792,Buy More Supercenter,WV,25570,316,41,Northeast,Charleston-Huntington,2,2017,1084.57,3641.3299,3068.38,-0.70215003,0,1,1,0,0,1,0,0,2,0,1,1,0
129506,3297,Buy More Supercenter,TX,77065,67,6,Central,Houston,3,2015,17648.31,13932.48,3067.9996,0.266702698,0,0,0,0,0,0,0,0,0,0,0,0,0
128664,2299,Buy More Supercenter,CT,6416,163,17,Northeast,Hartford-New Haven,2,2017,5573.01,2831.0165,3067.94,0.968554404,1,1,2,0,0,0,0,0,0,0,0,1,0
130875,5418,Buy More Supercenter,KY,40218,242,41,Southeast,Louisville,2,2015,2720.53,2137.12,3067.3797,0.272988882,0,0,0,0,0,0,0,0,0,0,0,0,0
129283,2976,Neighborhood Buy More,TX,75150,58,64,Central,Dallas,3,2015,5368.97,5999.28,3067.1695,-0.105064274,0,0,0,0,0,0,0,0,0,0,0,0,0
588456,7168,Neighborhood Buy More,UT,84096,557,61,West,Salt Lake City,3,2016,1713.0234,1788.82,3065.97,-0.042372402,0,0,0,0,1,0,0,0,0,0,0,0,0
132506,967,Buy More Supercenter,FL,34606,104,9,Southeast,Tampa-St. Petersburg,3,2016,2997.4699,3623.92,3065.74,-0.172865323,0,0,0,0,0,0,0,0,0,0,0,0,0
131428,6372,Member's Buy More,TX,75231,27,South Central,Central,Dallas,3,2015,3283.79,3617.52,3065.5803,-0.092253809,0,0,0,0,0,0,0,0,0,0,0,0,0
127832,1527,Buy More Supercenter,NC,27909,301,27,Northeast,Norfolk-Portsmouth,2,2015,10919.34,18865.42,3065.4698,-0.42119815,0,0,0,0,0,0,0,0,0,0,0,0,0
131876,748,Buy More Supercenter,IA,50208,414,51,Central,Cedar Rapids,3,2018,4768.1596,4504.5998,3064.8934,0.058509038,0,0,0,0,0,0,0,0,0,0,0,0,0
132408,915,Buy More Supercenter,TX,77477,62,6,Central,Houston,3,2017,2556.2399,2712.1634,3064.26,-0.057490452,0,0,0,0,0,0,0,0,0,0,0,0,0
130470,492,Buy More Supercenter,IN,47591,273,43,Central,Indianapolis,3,2016,3644.4732,6502.83,3063.03,-0.439555824,0,0,0,0,0,0,0,0,0,0,0,0,0
665783,3437,Neighborhood Buy More,NC,28311,500,59,Southeast,Raleigh-Durham,3,2017,693.6599,232.84,3062.7599,1.979126868,1,0,0,0,1,0,0,0,0,0,0,0,0
130896,5439,Buy More Supercenter,CT,6513,163,17,Northeast,Hartford-New Haven,2,2016,4098.5333,2441.13,3062.21,0.678949216,1,2,0,0,0,0,0,0,0,0,1,0,0
128469,2106,Buy More Supercenter,NV,89502,392,54,West,Reno,1,2015,9325.29,9872.08,3061.6296,-0.055387517,0,0,0,0,0,0,0,0,0,0,0,0,0
127791,1491,Buy More Supercenter,IA,50125,413,51,Central,Cedar Rapids,3,2017,3986.13,2761.0302,3060.93,0.443711119,0,0,0,0,0,0,0,0,0,0,0,0,0
130571,5070,Buy More Supercenter,NV,89148,396,54,West,Las Vegas,2,2015,6890.21,6529.04,3060.8394,0.055317474,0,0,0,0,0,0,0,0,0,0,0,0,0
131962,796,Buy More Supercenter,IL,61354,279,25,Central,Chicago,3,2015,19147.82,19815.12,3060.52,-0.033676304,0,0,0,0,0,0,0,0,0,0,0,0,0
127910,16,Buy More Supercenter,AR,72956,321,42,Central,Little Rock-Springdale,3,2017,6506.65,4117.2834,3060.31,0.580325998,1,1,1,0,1,0,0,0,0,0,0,0,0
